ccode1,ccode2,year,ISO3let1,ISO3let2,ISOShNm1,ISOShNm2,majpow1,majpow2,rlregion,region1,region2,pol_rel,tau_regi,tau_glob,s_un_reg,s_un_glo,s_wt_reg,s_wt_glo,contig,colcont,colony1,colony2,numstate,numGPs,wrTu1v1,wrTu1v2,wrTu1vsq,wrTp1win,wrTstk1,wrTu1sq,wrTu1ac1,wrTu1ac2,wrTu1neg,wrTu1cp1,wrTu1cp2,wrTu1wr1,wrTu1wr2,wrTu2v2,wrTu2v1,wrTu2vsq,wrTp2win,wrTstk2,wrTu2sq,wrTu2ac2,wrTu2ac1,wrTu2neg,wrTu2cp2,wrTu2cp1,wrTu2wr2,wrTu2wr1,wrSu1v1,wrSu1v2,wrSu1vsq,wrSp1win,wrSstk1,wrSu1sq,wrSu1ac1,wrSu1ac2,wrSu1neg,wrSu1cp1,wrSu1cp2,wrSu1wr1,wrSu1wr2,wrSu2v2,wrSu2v1,wrSu2vsq,wrSp2win,wrSstk2,wrSu2sq,wrSu2ac2,wrSu2ac1,wrSu2neg,wrSu2cp2,wrSu2cp1,wrSu2wr2,wrSu2wr1,wrWu1v1,wrWu1v2,wrWu1vsq,wrWp1win,wrWstk1,wrWu1sq,wrWu1ac1,wrWu1ac2,wrWu1neg,wrWu1cp1,wrWu1cp2,wrWu1wr1,wrWu1wr2,wrWu2v2,wrWu2v1,wrWu2vsq,wrWp2win,wrWstk2,wrWu2sq,wrWu2ac2,wrWu2ac1,wrWu2neg,wrWu2cp2,wrWu2cp1,wrWu2wr2,wrWu2wr1,eqTsq,eqTnego,eqTacqa,eqTacqb,eqTcapa,eqTcapb,eqTwara,eqTwarb,eqSsq,eqSnego,eqSacqa,eqSacqb,eqScapa,eqScapb,eqSwara,eqSwarb,eqWsq,eqWnego,eqWacqa,eqWacqb,eqWcapa,eqWcapb,eqWwara,eqWwarb,cwongo,cwongonm,cwinit,cwinitnm,cwdynm,cwhost1,cwhost2,cwhostd,cwkeynum,cworig1,cworig2,cwmidnme,cwsideA1,cwsideA2,cwhiact1,cwhiact2,cwhiactd,cwoutcm,cwsettle,cowrolea,cowroleb,groundtruth
100,325,1897,COL,ITA,COLOMBIA,ITALY,0,1,5,5,1,1,-0.065026,-0.06149,0.797101,0.726496,0.718843,0.470198,6,6,0,0,39,7,0.804015,-1.206412,-0.249158,0.279175,2.010428,-0.249158,-1.206412,0.804015,-0.645151,-1.927237,0.873574,-0.936005,-1.296418,1.199708,-0.978935,0.142979,0.740938,2.178643,0.142979,-0.978935,1.199708,0.635304,-1.237997,1.384318,0.690383,0.560852,0.150732,-0.250399,-0.050198,0.94149,0.401131,-0.050198,-0.250399,0.150732,0.127262,-0.308908,0.197993,0.145268,0.116013,-0.63267,-0.928348,-0.784094,0.100253,0.295678,-0.784094,-0.928348,-0.63267,-0.898705,-1.828095,-0.627637,-1.343546,-1.79342,0.228443,-0.327437,-0.050198,0.949293,0.55588,-0.050198,-0.327437,0.228443,0.200256,-0.378144,0.276096,0.222555,0.197202,-0.572098,-0.98228,-0.784094,0.107503,0.410182,-0.784094,-0.98228,-0.572098,-0.938185,-1.874777,-0.566702,-1.379037,-1.825285,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
60,710,1986,KNA,CHN,SAINT KITTS AND NEVIS,CHINA,0,1,5,5,4,1,-0.262176,-0.054768,-0.52381,0.590062,-0.118359,0.3524,6,6,0,0,161,5,1.153217,-1.316829,-0.116214,0.380531,2.470047,-0.116214,-1.316829,1.153217,-0.3769,-1.936298,1.19744,-0.642412,-0.952147,1.362323,-1.205276,0.116127,0.620956,2.567599,0.116127,-1.205276,1.362323,0.389089,-1.584321,1.434487,0.27173,0.082208,1.695251,-1.431373,0.270587,0.096965,3.126624,0.270587,-1.431373,1.695251,-1.128202,-2.334409,1.669013,-1.605957,-2.057474,0.936008,-1.696641,-0.59865,0.96107,2.632649,-0.59865,-1.696641,0.936008,0.833519,-1.735571,0.675955,0.554001,0.534536,1.357969,-0.959705,0.270587,0.241143,2.317674,0.270587,-0.959705,1.357969,-0.400815,-1.718562,1.292719,-0.845493,-1.224922,0.439032,-1.425902,-0.59865,0.869794,1.864934,-0.59865,-1.425902,0.439032,0.196206,-1.556108,0.203677,-0.104252,-0.169355,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
365,590,1991,RUS,MUS,RUSSIAN FEDERATION,MAURITIUS,1,0,3,1,3,1,-0.064728,-0.03499,0.748428,0.743879,-0.032202,0.237204,6,6,0,0,177,7,1.214375,-0.968342,0.159601,0.862911,2.182717,0.159601,-0.968342,1.214375,0.915148,-1.105431,1.076654,0.708882,0.640338,0.908803,-1.152571,-0.152637,0.136888,2.061374,-0.152637,-1.152571,0.908803,-0.870393,-2.015682,0.886956,-1.323796,-1.755352,-0.511084,-0.895038,-0.708358,0.197566,0.383954,-0.708358,-0.895038,-0.511084,-0.819181,-1.697472,-0.371137,-1.080451,-1.481668,1.174777,0.663219,0.933598,0.788664,0.511558,0.933598,0.663219,1.174777,1.066667,0.451884,1.733434,1.519655,1.413988,0.199659,-1.422791,-0.708358,0.808805,1.622449,-0.708358,-1.422791,0.199659,-0.110546,-1.613986,0.772582,0.36678,0.271182,1.732902,-0.358383,0.933598,0.165316,2.091286,0.933598,-0.358383,1.732902,-0.012661,-1.193068,1.850005,-0.312901,-0.730243,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
630,200,1977,IRN,GBR,"IRAN, ISLAMIC REPUBLIC OF",UNITED KINGDOM,0,1,2,2,1,1,0.628338,0.441695,0.580247,0.789474,0.198005,0.517837,6,6,0,0,152,5,0.698139,-0.08225,0.317015,0.442049,0.780389,0.317015,-0.08225,0.698139,0.26272,-0.640202,0.558003,-0.156392,-0.435368,1.087709,0.306771,0.720692,0.354116,0.780938,0.720692,0.306771,1.087709,0.583314,-0.339113,0.975449,0.148111,-0.174831,0.829461,-0.056981,0.401358,0.591777,0.886442,0.401358,-0.056981,0.829461,0.467595,-0.465203,0.591946,0.025969,-0.178142,0.670069,-0.204127,0.241545,0.204032,0.874196,0.241545,-0.204127,0.670069,-0.025763,-1.000095,0.588179,-0.505637,-0.903621,1.188563,-0.497527,0.401358,0.303727,1.68609,0.401358,-0.497527,1.188563,0.014583,-1.1938,1.066659,-0.455456,-0.803593,1.042298,-0.622774,0.241545,0.479552,1.665072,0.241545,-0.622774,1.042298,0.175715,-1.143222,0.849826,-0.276981,-0.537205,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
771,750,1975,BGD,IND,BANGLADESH,INDIA,0,0,4,4,4,1,0.789823,0.810527,0.92381,0.982222,0.630413,0.728848,1,6,0,0,150,5,0.440195,0.003089,0.22361,0.161831,0.437106,0.22361,0.003089,0.440195,0.073827,-0.835079,0.404008,-0.381445,-0.800529,0.055438,-0.34959,-0.148175,0.835252,0.405028,-0.148175,-0.34959,0.055438,-0.01129,-0.514338,-0.131333,-0.280434,-0.362808,0.301908,0.143433,0.222928,0.557005,0.158475,0.222928,0.143433,0.301908,0.231705,-0.299562,0.177736,-0.113965,-0.335462,-0.640728,-0.757424,-0.699557,0.457271,0.116695,-0.699557,-0.757424,-0.640728,-0.704062,-1.300153,-0.742667,-1.077366,-1.34873,0.600915,-0.167223,0.222928,0.629684,0.768138,0.222928,-0.167223,0.600915,0.316461,-0.537539,0.460541,-0.009071,-0.194229,-0.404123,-0.972134,-0.699557,0.467065,0.568011,-0.699557,-0.972134,-0.404123,-0.706836,-1.505069,-0.508245,-1.077425,-1.343893,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
145,140,1908,BOL,BRA,BOLIVIA,BRAZIL,0,0,5,5,5,1,-0.045455,-0.02439,0.826087,0.904762,0.949255,0.975162,1,6,0,0,44,8,0.915481,-1.120338,-0.127405,0.074732,2.035819,-0.127405,-1.120338,0.915481,-0.968198,-2.045606,0.925002,-1.421311,-1.883945,0.927622,-1.113661,-0.11585,0.955817,2.041283,-0.11585,-1.113661,0.927622,0.837431,-1.157844,1.049398,0.937116,0.915024,0.574,0.206416,0.392731,0.0497,0.367584,0.392731,0.206416,0.574,0.224685,-0.743884,0.554481,-0.269984,-0.745134,-0.625069,-0.882796,-0.756529,0.957825,0.257727,-0.756529,-0.882796,-0.625069,-0.635939,-0.924971,-1.001236,-1.033193,-1.054281,0.446157,0.338875,0.392731,0.903958,0.107282,0.392731,0.338875,0.446157,0.435853,0.242833,0.091145,0.03282,-0.015201,-0.718738,-0.79388,-0.756529,0.100324,0.075142,-0.756529,-0.79388,-0.718738,-0.786341,-1.693556,-0.758138,-1.27558,-1.725418,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
365,360,1906,RUS,ROU,RUSSIAN FEDERATION,ROMANIA,1,0,1,1,1,1,0.10302,0.210211,0.466667,0.751938,0.133599,0.27459,1,6,0,0,44,8,1.131882,-0.72834,0.241795,0.361395,1.860223,0.241795,-0.72834,1.131882,-0.056066,-1.366946,1.044499,-0.462752,-0.782055,1.542424,-0.324061,0.75426,0.254582,1.866486,0.75426,-0.324061,1.542424,0.151113,-1.069479,1.480868,-0.283153,-0.655861,0.848833,-0.268834,0.308174,0.47396,1.117667,0.308174,-0.268834,0.848833,0.260895,-0.794874,0.702771,-0.148187,-0.411208,1.41605,0.334247,0.941443,0.263105,1.081802,0.941443,0.334247,1.41605,0.618876,-0.402647,1.334968,0.169346,-0.199101,1.163899,-0.644832,0.308174,0.377451,1.808731,0.308174,-0.644832,1.163899,0.037875,-1.267381,1.047579,-0.38972,-0.700994,1.6437,-0.111035,0.941443,0.193903,1.754735,0.941443,-0.111035,1.6437,0.229213,-0.917132,1.583944,-0.233591,-0.63664,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
365,205,1945,RUS,IRL,RUSSIAN FEDERATION,IRELAND,1,0,1,1,1,1,-0.108911,-0.056531,0.452381,0.645833,0.320633,0.254143,6,6,0,0,64,6,1.6828,-0.614083,0.758463,0.730454,2.296883,0.758463,-0.614083,1.6828,1.063685,-0.883629,1.128778,0.374889,0.240116,1.16416,-1.075691,0.058228,0.14632,2.239851,0.058228,-1.075691,1.16416,-0.747957,-1.929371,1.053182,-1.285775,-1.712615,1.287213,0.144413,0.771055,0.110568,1.142799,0.771055,0.144413,1.287213,0.27077,-0.745019,1.201959,-0.2592,-0.703916,1.368524,0.241847,0.868793,0.639777,1.126677,0.868793,0.241847,1.368524,0.962669,-0.118377,0.875221,0.289254,0.109142,1.393758,-0.021919,0.771055,0.115934,1.415676,0.771055,-0.021919,1.393758,0.142205,-0.905985,1.304366,-0.389219,-0.831252,1.468986,0.072665,0.868793,0.507889,1.396322,0.868793,0.072665,1.468986,0.781841,-0.419446,1.077376,0.144176,-0.10188,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
365,510,1973,RUS,TZA,RUSSIAN FEDERATION,"TANZANIA, UNITED REPUBLIC OF",1,0,3,1,3,1,-0.023256,-0.02772,0.909091,0.815603,0.365828,0.471197,6,6,0,0,141,5,1.155338,-0.937278,0.13788,0.511295,2.092616,0.13788,-0.937278,1.155338,0.132666,-1.425983,1.084841,-0.182184,-0.426536,0.116495,-1.444344,-0.762123,0.746996,1.560839,-0.762123,-1.444344,0.116495,-0.278403,-1.697348,0.013499,-0.507902,-0.634404,-0.452245,-0.604347,-0.528881,0.072456,0.152102,-0.528881,-0.604347,-0.452245,-0.593326,-1.53189,-0.413924,-1.018777,-1.482549,-0.684548,-0.819498,-0.75273,0.984016,0.134949,-0.75273,-0.819498,-0.684548,-0.686705,-0.835482,-0.164121,-0.17427,-0.182262,0.035005,-1.034264,-0.528881,0.423607,1.069269,-0.528881,-1.034264,0.035005,-0.581314,-1.610657,0.259043,-0.645473,-0.93367,-0.241115,-1.193391,-0.75273,0.908342,0.952276,-0.75273,-1.193391,-0.241115,-0.328399,-1.285049,0.23929,0.106177,0.060348,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
95,200,1957,PAN,GBR,PANAMA,UNITED KINGDOM,0,1,5,5,1,1,-0.703526,-0.263494,-0.785714,0.138577,0.493777,0.527006,6,6,0,0,89,5,1.826696,-1.645143,0.26653,0.139525,3.471839,0.26653,-1.645143,1.826696,-1.160737,-2.505619,1.789508,-1.628162,-2.0584,1.940955,-1.530817,0.698784,0.355221,3.471772,0.698784,-1.530817,1.940955,-0.297571,-2.175596,1.846278,-0.714637,-1.037027,1.903368,-1.729418,0.343788,0.060758,3.632786,0.343788,-1.729418,1.903368,-1.508698,-2.66866,1.88248,-1.999207,-2.468828,1.97122,-1.645398,0.756817,0.327452,3.616619,0.756817,-1.645398,1.97122,-0.46113,-2.317947,1.858646,-0.909978,-1.246253,0.857429,-0.206836,0.343788,0.132978,1.064265,0.343788,-0.206836,0.857429,-0.065312,-1.073857,0.811713,-0.544539,-0.97805,1.239938,0.18138,0.756817,0.729227,1.058558,0.756817,0.18138,1.239938,0.95331,-0.089392,0.989239,0.567224,0.431838,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
300,390,1875,xxx,DNK,None,DENMARK,1,0,1,1,1,1,-0.178571,-0.070831,0.377778,0.72549,-0.268782,0.131448,6,6,0,0,34,6,1.608098,-0.854722,0.553553,0.908772,2.46282,0.553553,-0.854722,1.608098,1.383419,-0.94595,1.105045,0.834752,0.789138,1.408042,-1.030904,0.267271,0.032112,2.438946,0.267271,-1.030904,1.408042,-0.952585,-1.998792,1.390266,-1.454305,-1.938249,1.419188,0.137742,0.859595,0.5244,1.281446,0.859595,0.137742,1.419188,0.809732,-0.337859,0.968416,0.12116,-0.11664,1.396483,0.109232,0.830797,0.198291,1.287251,0.830797,0.109232,1.396483,0.364482,-0.692477,1.226033,-0.206822,-0.607677,1.815532,-0.77543,0.859595,0.137025,2.590962,0.859595,-0.77543,1.815532,-0.420404,-1.638405,1.697746,-0.969677,-1.401165,1.803902,-0.795662,0.830797,0.182502,2.599564,0.830797,-0.795662,1.803902,-0.321237,-1.61316,1.647024,-0.886864,-1.295613,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
165,710,1971,URY,CHN,URUGUAY,CHINA,0,1,5,5,4,1,-0.268095,-0.065973,-0.454545,0.630695,-0.133263,0.308411,6,6,0,0,140,5,0.899666,-1.430549,-0.362084,0.501277,2.330215,-0.362084,-1.430549,0.899666,-0.262466,-1.929272,1.081171,-0.330322,-0.579684,1.494698,-1.127154,0.280658,0.555485,2.621852,0.280658,-1.127154,1.494698,0.329247,-1.571668,1.695831,0.308122,0.085865,0.963274,-1.621703,-0.500682,0.5286,2.584977,-0.500682,-1.621703,0.963274,-0.255283,-2.093102,1.227935,-0.226322,-0.462022,1.527808,-1.418077,0.097879,0.742571,2.945885,0.097879,-1.418077,1.527808,0.769452,-1.675506,1.8996,1.01253,0.883815,0.581058,-1.389872,-0.500682,0.618384,1.97093,-0.500682,-1.389872,0.581058,-0.171081,-1.771488,0.890672,-0.052275,-0.243083,1.224097,-1.078356,0.097879,0.603665,2.302453,0.097879,-1.078356,1.224097,0.311555,-1.474691,1.526341,0.415632,0.217465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
230,600,1987,ESP,MAR,SPAIN,MOROCCO,0,0,1,1,2,1,-0.161374,-0.123991,0.030303,0.57764,0.122589,0.363094,1,6,0,0,161,5,1.739509,-0.650957,0.809463,0.325361,2.390465,0.809463,-0.650957,1.739509,0.126808,-1.325596,1.476141,-0.473879,-0.811199,0.509614,-1.447359,-0.581245,0.604304,1.956973,-0.581245,-1.447359,0.509614,-0.264753,-1.843055,0.020453,-0.951762,-1.149611,1.703988,-0.258294,0.942595,0.23548,1.962282,0.942595,-0.258294,1.703988,0.203784,-1.022814,1.482027,-0.400438,-0.782699,0.592369,-1.180308,-0.345758,0.48078,1.772677,-0.345758,-1.180308,0.592369,-0.328041,-1.699528,0.139188,-1.040831,-1.300441,1.651004,-0.125515,0.942595,0.178861,1.776519,0.942595,-0.125515,1.651004,0.192235,-0.946654,1.482411,-0.386928,-0.797498,0.496257,-1.103938,-0.345758,0.618942,1.600195,-0.345758,-1.103938,0.496257,-0.11351,-1.484996,-0.087155,-0.887451,-1.07798,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
365,678,1969,RUS,xxx,RUSSIAN FEDERATION,None,1,0,2,1,2,1,-0.243086,-0.098466,-0.217391,0.64411,0.231145,0.506396,6,6,0,0,133,5,1.330309,-1.19344,0.099396,0.841103,2.523748,0.099396,-1.19344,1.330309,0.929293,-1.352336,1.246707,0.766243,0.686794,0.846599,-1.419862,-0.383391,0.279362,2.266462,-0.383391,-1.419862,0.846599,-0.7867,-2.140501,0.818832,-1.174786,-1.535105,1.073923,-1.290485,-0.148273,0.916534,2.364408,-0.148273,-1.290485,1.073923,0.876574,-1.373951,1.20982,0.970738,0.929005,0.742985,-1.427431,-0.446062,0.277849,2.170416,-0.446062,-1.427431,0.742985,-0.824382,-2.149582,0.784182,-1.14426,-1.505335,0.609694,-0.875966,-0.148273,0.544387,1.48566,-0.148273,-0.875966,0.609694,-0.067192,-1.331579,0.690412,-0.214281,-0.442088,0.266384,-1.081088,-0.446062,0.653144,1.347472,-0.446062,-1.081088,0.266384,-0.200994,-1.427944,0.363228,-0.277578,-0.451006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
52,200,1987,TTO,GBR,TRINIDAD AND TOBAGO,UNITED KINGDOM,0,1,5,5,1,1,-0.647953,-0.109559,-0.756098,0.440994,0.38212,0.587108,6,5,0,59,161,5,1.925305,-1.439736,0.714732,0.095898,3.365041,0.714732,-1.439736,1.925305,-1.117034,-2.343838,1.856763,-1.637627,-2.089677,1.900069,-1.4779,0.603479,0.244331,3.377969,0.603479,-1.4779,1.900069,-0.652556,-2.233568,1.725438,-1.205022,-1.582856,1.98056,-1.548378,0.931381,0.018539,3.528938,0.931381,-1.548378,1.98056,-1.482953,-2.529838,1.963293,-1.990951,-2.481681,1.695182,-1.774979,-0.113597,0.783939,3.470161,-0.113597,-1.774979,1.695182,0.945415,-1.99104,0.965036,0.107239,-0.000792,1.471287,0.215701,0.931381,0.099231,1.255586,0.931381,0.215701,1.471287,0.340295,-0.685068,1.378865,-0.202512,-0.652896,0.49572,-0.707843,-0.113597,0.789372,1.203564,-0.113597,-0.707843,0.49572,0.242216,-0.918472,-0.239486,-0.598304,-0.703619,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
211,210,1963,BEL,NLD,BELGIUM,NETHERLANDS,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,6,0,0,119,5,0.895225,0.893174,0.8942,0.512169,0.002051,0.8942,0.893174,0.895225,0.894225,0.405343,0.437244,0.192328,-0.051588,0.923885,0.921847,0.922866,0.486919,0.002039,0.922866,0.921847,0.923885,0.922839,0.408766,0.488482,0.230896,-0.025645,1.001,0.999,1.0,0.512118,0.002,1.0,0.999,1.001,1.000024,0.511118,0.488881,0.243965,2.4e-05,1.001,0.999,1.0,0.486882,0.002,1.0,0.999,1.001,0.999973,0.485882,0.514117,0.256532,-2.7e-05,1.001,0.999,1.0,0.512118,0.002,1.0,0.999,1.001,1.000024,0.511118,0.488881,0.243965,2.4e-05,1.001,0.999,1.0,0.486882,0.002,1.0,0.999,1.001,0.999973,0.485882,0.514117,0.256532,-2.7e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
100,2,1973,COL,USA,COLOMBIA,UNITED STATES,0,1,5,5,5,1,0.563242,0.63862,0.636364,0.6974,0.634017,0.494553,6,5,0,96,141,5,-0.212201,-0.926592,-0.583942,0.456877,0.714391,-0.583942,-0.926592,-0.212201,-0.600203,-1.469715,0.054588,-0.604975,-0.876537,-0.123536,-0.864117,-0.507128,0.780418,0.740581,-0.507128,-0.864117,-0.123536,-0.286155,-1.0837,0.332182,0.059772,-0.050019,-0.336675,-0.915054,-0.636409,0.587759,0.578379,-0.636409,-0.915054,-0.336675,-0.575107,-1.327295,0.03738,-0.407172,-0.613293,-0.234614,-0.839425,-0.546663,0.650253,0.604811,-0.546663,-0.839425,-0.234614,-0.446144,-1.189171,0.179213,-0.207191,-0.382064,-0.334659,-0.916794,-0.636409,0.586841,0.582135,-0.636409,-0.916794,-0.334659,-0.575174,-1.329953,0.038812,-0.408282,-0.614861,-0.232526,-0.841261,-0.546663,0.653465,0.608735,-0.546663,-0.841261,-0.232526,-0.443473,-1.187795,0.183346,-0.200869,-0.374137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
235,365,1906,PRT,RUS,PORTUGAL,RUSSIAN FEDERATION,0,1,1,1,1,1,-0.137361,-0.059988,0.533333,0.782946,0.186922,0.319236,6,6,0,0,44,8,1.337109,-1.009204,0.224399,0.21335,2.346313,0.224399,-1.009204,1.337109,-0.508618,-1.795854,1.289233,-0.949818,-1.343143,1.351397,-0.998839,0.241795,0.62108,2.350236,0.241795,-0.998839,1.351397,0.460846,-1.377759,1.212027,0.132016,-0.057443,1.197706,0.220553,0.747788,0.25177,0.977153,0.747788,0.220553,1.197706,0.466571,-0.527677,1.009435,-0.095815,-0.469929,0.783522,-0.194951,0.308174,0.577456,0.978473,0.308174,-0.194951,0.783522,0.370074,-0.617495,0.351707,-0.273013,-0.484285,1.477614,-0.217734,0.747788,0.218459,1.695348,0.747788,-0.217734,1.477614,0.152631,-0.999274,1.314253,-0.401501,-0.792271,1.114802,-0.583891,0.308174,0.456578,1.698693,0.308174,-0.583891,1.114802,0.191694,-1.127313,0.773378,-0.42144,-0.693151,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
53,220,1987,BRB,FRA,BARBADOS,FRANCE,0,1,5,5,1,1,-0.647953,-0.116526,-0.756098,0.428571,0.38212,0.586707,6,4,0,66,161,5,1.512848,-1.693148,-0.194134,0.505908,3.205996,-0.194134,-1.693148,1.512848,-0.071209,-2.18724,1.611062,-0.220041,-0.467087,1.959054,-1.362236,0.917241,0.137533,3.321289,0.917241,-1.362236,1.959054,-0.905449,-2.224703,1.985753,-1.309983,-1.741216,1.83455,-1.723454,0.183379,0.168563,3.558004,0.183379,-1.723454,1.83455,-1.123706,-2.554891,1.80364,-1.570336,-1.986054,1.719979,-1.767782,-0.069623,0.771223,3.487761,-0.069623,-1.767782,1.719979,0.922061,-1.996559,1.578553,0.666246,0.551858,0.807347,-0.468345,0.183379,0.186883,1.275693,0.183379,-0.468345,0.807347,-0.22994,-1.281462,0.773077,-0.670769,-1.077327,0.543436,-0.673246,-0.069623,0.792791,1.216682,-0.069623,-0.673246,0.543436,0.291328,-0.880455,0.398055,0.042342,-0.061262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
220,678,1958,FRA,xxx,FRANCE,None,1,0,2,1,2,1,-0.649309,-0.191691,-0.5,0.42963,-0.349043,0.135116,6,3,522,0,90,5,1.942449,-1.408981,0.804553,0.419885,3.35143,0.804553,-1.408981,1.942449,-0.001766,-1.989096,1.604629,-0.629643,-0.919701,1.162733,-1.771007,-0.562431,0.476665,2.93374,-0.562431,-1.771007,1.162733,-0.372595,-2.294342,0.779231,-1.017765,-1.279433,1.870733,-1.208802,0.725902,0.443898,3.079535,0.725902,-1.208802,1.870733,0.158197,-1.764904,1.548506,-0.442081,-0.720132,0.932299,-1.674731,-0.575471,0.517442,2.60703,-0.575471,-1.674731,0.932299,-0.325744,-2.157289,0.556686,-0.942636,-1.183915,1.800194,-0.983595,0.725902,0.281904,2.783789,0.725902,-0.983595,1.800194,-0.198833,-1.701691,1.595559,-0.762516,-1.121563,0.737509,-1.573254,-0.575471,0.68487,2.310764,-0.575471,-1.573254,0.737509,0.009319,-1.888384,0.24036,-0.645394,-0.802959,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
220,2,1966,FRA,USA,FRANCE,UNITED STATES,1,1,5,1,5,1,0.254196,0.488877,-0.1875,0.571059,0.807323,0.773974,6,4,65,5,129,5,1.319722,-0.251581,0.61245,0.107222,1.571304,0.61245,-0.251581,1.319722,-0.083104,-1.14436,1.254054,-0.595161,-1.04155,0.074913,-1.155241,-0.583703,0.900134,1.230155,-0.583703,-1.155241,0.074913,-0.047937,-1.255107,-0.476374,-0.649158,-0.699091,1.507282,-0.96829,0.390962,0.17077,2.475572,0.390962,-0.96829,1.507282,-0.545537,-1.79752,1.440517,-1.026916,-1.441531,0.573903,-1.453462,-0.554341,0.887459,2.027364,-0.554341,-1.453462,0.573903,0.345741,-1.566003,0.22694,-0.057492,-0.113762,0.591468,0.184293,0.390962,0.545257,0.407175,0.390962,0.184293,0.591468,0.406308,-0.270449,0.378293,-0.034238,-0.261609,-0.392283,-0.710972,-0.554341,0.48333,0.318689,-0.554341,-0.710972,-0.392283,-0.55694,-1.227642,-0.581246,-1.004238,-1.262573,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
